trace,arrival,lifespan,cores,jobid,sim,reruns,sim_start,est_end,end,lived,nodenames
trace,14383,377,2,20684_1,sim,0,14383,14760,14760,377,bigdata_main_node_16
trace,14487,278,2,20738_1,sim,0,14487,14765,14765,278,bigdata_main_node_09
trace,14404,384,2,20696_1,sim,0,14404,14788,14788,384,bigdata_main_node_03
trace,14056,772,2,20566_1,sim,0,14056,14828,14828,772,bigdata_main_node_05
trace,14341,497,2,20665_1,sim,0,14341,14838,14838,497,bigdata_main_node_08
trace,14298,562,2,20650_1,sim,0,14298,14860,14860,562,bigdata_main_node_05
trace,14298,562,2,20650_2,sim,0,14298,14860,14860,562,bigdata_main_node_07
trace,14556,310,2,20767_1,sim,0,14556,14866,14866,310,bigdata_main_node_11
trace,14613,258,2,20809_1,sim,0,14613,14871,14871,258,bigdata_main_node_03
trace,14622,255,2,20827_1,sim,0,14622,14877,14877,255,bigdata_main_node_10
trace,14566,362,2,20777_1,sim,0,14566,14928,14928,362,bigdata_main_node_05
trace,14608,327,2,20803_1,sim,0,14608,14935,14935,327,bigdata_main_node_02
trace,14618,327,2,20816_1,sim,0,14618,14945,14945,327,bigdata_main_node_10
trace,14618,341,2,20819_1,sim,0,14618,14959,14959,341,bigdata_main_node_10
trace,14594,377,2,20793_1,sim,0,14594,14971,14971,377,bigdata_main_node_08
trace,14622,356,2,20824_1,sim,0,14622,14978,14978,356,bigdata_main_node_10
trace,14617,367,2,20821_1,sim,0,14617,14984,14984,367,bigdata_main_node_09
trace,14587,401,2,20790_1,sim,0,14587,14988,14988,401,bigdata_main_node_08
trace,14656,333,2,20835_1,sim,0,14656,14989,14989,333,bigdata_main_node_05
trace,14656,343,2,20837_1,sim,0,14656,14999,14999,343,bigdata_main_node_08
trace,14691,320,2,20862_1,sim,0,14691,15011,15011,320,bigdata_main_node_16
trace,13991,1024,2,20544_2,sim,0,13991,15015,15015,1024,bigdata_main_node_02
trace,13998,1022,2,20544_3,sim,0,13998,15020,15020,1022,bigdata_main_node_08
trace,13998,1023,2,20544_1,sim,0,13998,15021,15021,1023,bigdata_main_node_07
trace,13998,1023,2,20544_4,sim,0,13998,15021,15021,1023,bigdata_main_node_13
trace,14832,197,2,20933_1,sim,0,14832,15029,15029,197,bigdata_main_node_05
trace,9030,6029,2,10149_1,sim,0,9030,15059,15059,6029,bigdata_main_node_08
trace,14608,457,2,20801_1,sim,0,14608,15065,15065,457,bigdata_main_node_02
trace,14584,487,2,20787_1,sim,0,14584,15071,15071,487,bigdata_main_node_05
trace,14698,387,2,20870_1,sim,0,14698,15085,15085,387,bigdata_main_node_11
trace,14819,292,2,20921_1,sim,0,14819,15111,15111,292,bigdata_main_node_03
trace,14733,382,2,20882_1,sim,0,14733,15115,15115,382,bigdata_main_node_08
trace,14733,384,2,20885_1,sim,0,14733,15117,15117,384,bigdata_main_node_16
trace,14744,413,2,20894_1,sim,0,14744,15157,15157,413,bigdata_main_node_03
trace,14662,505,2,20843_2,sim,0,14662,15167,15167,505,bigdata_main_node_13
trace,14120,1056,2,20580_2,sim,0,14120,15176,15176,1056,bigdata_main_node_16
trace,14668,508,2,20843_1,sim,0,14668,15176,15176,508,bigdata_main_node_16
trace,14120,1057,2,20580_1,sim,0,14120,15177,15177,1057,bigdata_main_node_11
trace,14348,854,2,20673_1,sim,0,14348,15202,15202,854,bigdata_main_node_09
trace,14348,854,2,20673_2,sim,0,14348,15202,15202,854,bigdata_main_node_11
trace,14698,506,2,20868_1,sim,0,14698,15204,15204,506,bigdata_main_node_03
trace,14294,915,2,20648_1,sim,0,14294,15209,15209,915,bigdata_main_node_02
trace,14029,1182,2,20561_1,sim,0,14029,15211,15211,1182,bigdata_main_node_07
trace,14029,1182,2,20561_2,sim,0,14029,15211,15211,1182,bigdata_main_node_09
trace,14031,1181,2,20561_3,sim,0,14031,15212,15212,1181,bigdata_main_node_05
trace,14984,228,2,21009_1,sim,0,14984,15212,15212,228,bigdata_main_node_03
trace,14031,1183,2,20561_4,sim,0,14031,15214,15214,1183,bigdata_main_node_05
trace,14984,235,2,21014_1,sim,0,14984,15219,15219,235,bigdata_main_node_07
trace,14845,382,2,20936_1,sim,0,14845,15227,15227,382,bigdata_main_node_08
trace,14984,263,2,21020_1,sim,0,14984,15247,15247,263,bigdata_main_node_08
trace,14751,499,2,20897_1,sim,0,14751,15250,15250,499,bigdata_main_node_09
trace,13859,1398,2,20470_1,sim,0,13859,15257,15257,1398,bigdata_main_node_05
trace,14949,313,2,20996_1,sim,0,14949,15262,15262,313,bigdata_main_node_02
trace,14984,300,2,21025_1,sim,0,14984,15284,15284,300,bigdata_main_node_11
trace,15046,240,2,21054_1,sim,0,15046,15286,15286,240,bigdata_main_node_13
trace,15051,258,2,21056_1,sim,0,15051,15309,15309,258,bigdata_main_node_16
trace,9384,5970,2,10702_2,sim,0,9384,15354,15354,5970,bigdata_main_node_03
trace,9385,5969,2,10702_1,sim,0,9385,15354,15354,5969,bigdata_main_node_04
trace,9385,5969,2,10702_3,sim,0,9385,15354,15354,5969,bigdata_main_node_07
trace,9385,5969,2,10702_4,sim,0,9385,15354,15354,5969,bigdata_main_node_07
trace,15065,310,2,21059_1,sim,0,15065,15375,15375,310,bigdata_main_node_02
trace,14013,1367,2,20549_1,sim,0,14013,15380,15380,1367,bigdata_main_node_13
trace,15088,328,2,21067_1,sim,0,15088,15416,15416,328,bigdata_main_node_09
trace,15132,284,2,21078_1,sim,0,15132,15416,15416,284,bigdata_main_node_03
trace,15190,243,2,21175_1,sim,0,15190,15433,15433,243,bigdata_main_node_13
trace,9824,5613,2,11473_2,sim,0,9824,15437,15437,5613,bigdata_main_node_13
trace,9824,5613,2,11473_3,sim,0,9824,15437,15437,5613,bigdata_main_node_06
trace,9824,5621,2,11473_1,sim,0,9824,15445,15445,5621,bigdata_main_node_01
trace,9827,5621,2,11473_4,sim,0,9827,15448,15448,5621,bigdata_main_node_08
trace,15210,247,2,21229_1,sim,0,15210,15457,15457,247,bigdata_main_node_02
trace,15247,218,2,21284_1,sim,0,15247,15465,15465,218,bigdata_main_node_11
trace,9942,5525,2,11718_3,sim,0,9942,15467,15467,5525,bigdata_main_node_16
trace,9942,5526,2,11718_4,sim,0,9942,15468,15468,5526,bigdata_main_node_16
trace,9941,5531,2,11718_1,sim,0,9941,15472,15472,5531,bigdata_main_node_16
trace,9947,5526,2,11724_4,sim,0,9947,15473,15473,5526,bigdata_main_node_03
trace,14738,735,2,20887_1,sim,0,14738,15473,15473,735,bigdata_main_node_03
trace,14738,736,2,20887_2,sim,0,14738,15474,15474,736,bigdata_main_node_03
trace,9940,5535,2,11718_2,sim,0,9940,15475,15475,5535,bigdata_main_node_16
trace,9953,5524,2,11724_3,sim,0,9953,15477,15477,5524,bigdata_main_node_16
trace,15299,184,2,21489_1,sim,0,15299,15483,15483,184,bigdata_main_node_02
trace,9952,5534,2,11724_1,sim,0,9952,15486,15486,5534,bigdata_main_node_16
trace,15185,302,2,21142_1,sim,0,15185,15487,15487,302,bigdata_main_node_11
trace,9958,5534,2,11724_2,sim,0,9958,15492,15492,5534,bigdata_main_node_10
trace,11413,4081,2,15256_1,sim,0,11413,15494,15494,4081,bigdata_main_node_06
trace,14436,1082,2,20718_1,sim,0,14436,15518,15518,1082,bigdata_main_node_02
trace,15325,197,2,21578_1,sim,0,15325,15522,15522,197,bigdata_main_node_10
trace,14442,1082,2,20718_2,sim,0,14442,15524,15524,1082,bigdata_main_node_02
trace,15339,189,2,21584_1,sim,0,15339,15528,15528,189,bigdata_main_node_05
trace,14603,933,2,20806_1,sim,0,14603,15536,15536,933,bigdata_main_node_02
trace,13812,1725,2,20395_1,sim,0,13812,15537,15537,1725,bigdata_main_node_03
trace,14608,934,2,20806_2,sim,0,14608,15542,15542,934,bigdata_main_node_10
trace,15354,195,2,21586_1,sim,0,15354,15549,15549,195,bigdata_main_node_03
trace,15380,187,2,21599_1,sim,0,15380,15567,15567,187,bigdata_main_node_02
trace,15040,554,2,21051_2,sim,0,15040,15594,15594,554,bigdata_main_node_07
trace,9561,6034,2,11024_1,sim,0,9561,15595,15595,6034,bigdata_main_node_09
trace,9562,6033,2,11024_3,sim,0,9562,15595,15595,6033,bigdata_main_node_13
trace,9562,6033,2,11024_4,sim,0,9562,15595,15595,6033,bigdata_main_node_13
trace,15040,556,2,21051_1,sim,0,15040,15596,15596,556,bigdata_main_node_02
trace,15407,197,2,21609_1,sim,0,15407,15604,15604,197,bigdata_main_node_05
trace,9562,6048,2,11024_2,sim,0,9562,15610,15610,6048,bigdata_main_node_13
trace,15397,230,2,21605_1,sim,0,15397,15627,15627,230,bigdata_main_node_13
trace,15354,284,2,21592_1,sim,0,15354,15638,15638,284,bigdata_main_node_07
trace,15463,192,2,21639_1,sim,0,15463,15655,15655,192,bigdata_main_node_02
trace,14375,1281,2,20682_1,sim,0,14375,15656,15656,1281,bigdata_main_node_13
trace,9907,5750,2,11670_4,sim,0,9907,15657,15657,5750,bigdata_main_node_04
trace,9912,5745,2,11670_2,sim,0,9912,15657,15657,5745,bigdata_main_node_09
trace,9913,5748,2,11670_1,sim,0,9913,15661,15661,5748,bigdata_main_node_09
trace,15430,237,2,21623_1,sim,0,15430,15667,15667,237,bigdata_main_node_09
trace,9916,5752,2,11670_3,sim,0,9916,15668,15668,5752,bigdata_main_node_09
trace,15442,227,2,21631_1,sim,0,15442,15669,15669,227,bigdata_main_node_05
trace,14848,865,2,20939_1,sim,0,14848,15713,15713,865,bigdata_main_node_16
trace,14848,865,2,20939_2,sim,0,14848,15713,15713,865,bigdata_main_node_09
trace,15364,368,2,21594_1,sim,0,15364,15732,15732,368,bigdata_main_node_07
trace,15364,368,2,21594_2,sim,0,15364,15732,15732,368,bigdata_main_node_05
trace,15521,213,2,21680_1,sim,0,15521,15734,15734,213,bigdata_main_node_10
trace,15364,371,2,21594_3,sim,0,15364,15735,15735,371,bigdata_main_node_05
trace,15366,371,2,21594_4,sim,0,15366,15737,15737,371,bigdata_main_node_05
trace,10311,5428,2,12477_4,sim,0,10311,15739,15739,5428,bigdata_main_node_13
trace,10309,5436,2,12477_3,sim,0,10309,15745,15745,5436,bigdata_main_node_13
trace,10308,5440,2,12477_2,sim,0,10308,15748,15748,5440,bigdata_main_node_02
trace,10312,5441,2,12477_1,sim,0,10312,15753,15753,5441,bigdata_main_node_08
trace,15088,671,2,21070_1,sim,0,15088,15759,15759,671,bigdata_main_node_11
trace,15088,672,2,21070_2,sim,0,15088,15760,15760,672,bigdata_main_node_08
trace,15582,186,2,21725_2,sim,0,15582,15768,15768,186,bigdata_main_node_13
trace,15588,183,2,21725_1,sim,0,15588,15771,15771,183,bigdata_main_node_02
trace,15639,203,2,21810_1,sim,0,15639,15842,15842,203,bigdata_main_node_09
trace,15570,298,2,21697_1,sim,0,15570,15868,15868,298,bigdata_main_node_10
trace,15634,241,2,21797_1,sim,0,15634,15875,15875,241,bigdata_main_node_07
trace,15632,263,2,21812_1,sim,0,15632,15895,15895,263,bigdata_main_node_05
trace,15639,272,2,21805_1,sim,0,15639,15911,15911,272,bigdata_main_node_07
trace,15110,825,2,21073_1,sim,0,15110,15935,15935,825,bigdata_main_node_08
trace,15110,825,2,21073_2,sim,0,15110,15935,15935,825,bigdata_main_node_08
trace,15649,295,2,21816_1,sim,0,15649,15944,15944,295,bigdata_main_node_02
trace,15571,389,2,21700_1,sim,0,15571,15960,15960,389,bigdata_main_node_11
trace,15785,186,2,22026_1,sim,0,15785,15971,15971,186,bigdata_main_node_13
trace,15785,186,2,22026_2,sim,0,15785,15971,15971,186,bigdata_main_node_16
trace,15785,186,2,22026_3,sim,0,15785,15971,15971,186,bigdata_main_node_16
trace,15785,186,2,22026_4,sim,0,15785,15971,15971,186,bigdata_main_node_16
trace,15550,422,2,21689_1,sim,0,15550,15972,15972,422,bigdata_main_node_10
trace,15768,227,2,21996_1,sim,0,15768,15995,15995,227,bigdata_main_node_11
trace,15650,346,2,21819_1,sim,0,15650,15996,15996,346,bigdata_main_node_02
trace,15656,345,2,21821_1,sim,0,15656,16001,16001,345,bigdata_main_node_02
trace,15660,345,2,21824_1,sim,0,15660,16005,16005,345,bigdata_main_node_09
trace,15691,315,2,21856_1,sim,0,15691,16006,16006,315,bigdata_main_node_02
trace,15581,435,2,21706_1,sim,0,15581,16016,16016,435,bigdata_main_node_13
trace,15571,447,2,21703_1,sim,0,15571,16018,16018,447,bigdata_main_node_11
trace,15672,378,2,21828_1,sim,0,15672,16050,16050,378,bigdata_main_node_05
trace,15074,985,2,21063_2,sim,0,15074,16059,16059,985,bigdata_main_node_09
trace,15740,319,2,21951_1,sim,0,15740,16059,16059,319,bigdata_main_node_02
trace,15074,987,2,21063_1,sim,0,15074,16061,16061,987,bigdata_main_node_09
trace,15760,308,2,21994_1,sim,0,15760,16068,16068,308,bigdata_main_node_08
trace,15163,930,2,21092_1,sim,0,15163,16093,16093,930,bigdata_main_node_03
trace,15163,930,2,21092_2,sim,0,15163,16093,16093,930,bigdata_main_node_16
trace,15740,374,2,21954_1,sim,0,15740,16114,16114,374,bigdata_main_node_07
trace,13593,2588,2,19801_1,sim,0,13593,16181,16181,2588,bigdata_main_node_16
trace,15740,455,2,21956_1,sim,0,15740,16195,16195,455,bigdata_main_node_10
trace,15995,207,2,22506_1,sim,0,15995,16202,16202,207,bigdata_main_node_02
trace,15891,314,2,22126_1,sim,0,15891,16205,16205,314,bigdata_main_node_07
trace,16001,205,2,22506_2,sim,0,16001,16206,16206,205,bigdata_main_node_10
trace,15313,911,2,21522_1,sim,0,15313,16224,16224,911,bigdata_main_node_11
trace,15313,912,2,21522_2,sim,0,15313,16225,16225,912,bigdata_main_node_13
trace,15780,449,2,22022_1,sim,0,15780,16229,16229,449,bigdata_main_node_02
trace,16023,219,2,22693_1,sim,0,16023,16242,16242,219,bigdata_main_node_08
trace,16121,189,2,23000_1,sim,0,16121,16310,16310,189,bigdata_main_node_09
trace,15910,405,2,22138_1,sim,0,15910,16315,16315,405,bigdata_main_node_05
trace,15415,921,2,21617_1,sim,0,15415,16336,16336,921,bigdata_main_node_05
trace,16007,330,2,22526_1,sim,0,16007,16337,16337,330,bigdata_main_node_09
trace,15416,922,2,21617_2,sim,0,15416,16338,16338,922,bigdata_main_node_03
trace,16001,352,2,22529_1,sim,0,16001,16353,16353,352,bigdata_main_node_13
trace,16118,235,2,22981_1,sim,0,16118,16353,16353,235,bigdata_main_node_03
trace,16126,228,2,23010_1,sim,0,16126,16354,16354,228,bigdata_main_node_02
trace,16007,389,2,22532_1,sim,0,16007,16396,16396,389,bigdata_main_node_08
trace,16187,216,2,23139_1,sim,0,16187,16403,16403,216,bigdata_main_node_11
trace,13940,2479,2,20513_1,sim,0,13940,16419,16419,2479,bigdata_main_node_13
trace,16121,367,2,22984_1,sim,0,16121,16488,16488,367,bigdata_main_node_07
trace,16122,371,2,22984_2,sim,0,16122,16493,16493,371,bigdata_main_node_02
trace,16257,241,2,23321_1,sim,0,16257,16498,16498,241,bigdata_main_node_07
trace,15472,1080,2,21658_2,sim,0,15472,16552,16552,1080,bigdata_main_node_05
trace,15479,1079,2,21658_1,sim,0,15479,16558,16558,1079,bigdata_main_node_08
trace,16299,292,2,23404_1,sim,0,16299,16591,16591,292,bigdata_main_node_02
trace,16288,314,2,23388_1,sim,0,16288,16602,16602,314,bigdata_main_node_08
trace,15550,1062,2,21687_1,sim,0,15550,16612,16612,1062,bigdata_main_node_05
trace,16365,250,2,23536_1,sim,0,16365,16615,16615,250,bigdata_main_node_09
trace,16365,251,2,23536_2,sim,0,16365,16616,16616,251,bigdata_main_node_13
trace,16366,250,2,23536_5,sim,0,16366,16616,16616,250,bigdata_main_node_03
trace,16367,249,2,23536_3,sim,0,16367,16616,16616,249,bigdata_main_node_01
trace,16367,249,2,23536_4,sim,0,16367,16616,16616,249,bigdata_main_node_01
trace,16367,249,2,23536_6,sim,0,16367,16616,16616,249,bigdata_main_node_01
trace,15320,1299,2,21543_1,sim,0,15320,16619,16619,1299,bigdata_main_node_08
trace,16034,586,2,22749_1,sim,0,16034,16620,16620,586,bigdata_main_node_13
trace,16034,586,2,22749_2,sim,0,16034,16620,16620,586,bigdata_main_node_02
trace,15894,727,2,22129_1,sim,0,15894,16621,16621,727,bigdata_main_node_10
trace,16325,296,2,23520_1,sim,0,16325,16621,16621,296,bigdata_main_node_02
trace,16327,294,2,23525_1,sim,0,16327,16621,16621,294,bigdata_main_node_05
trace,16330,295,2,23517_2,sim,0,16330,16625,16625,295,bigdata_main_node_09
trace,16331,294,2,23517_1,sim,0,16331,16625,16625,294,bigdata_main_node_10
trace,16331,295,2,23517_4,sim,0,16331,16626,16626,295,bigdata_main_node_10
trace,16333,293,2,23525_3,sim,0,16333,16626,16626,293,bigdata_main_node_16
trace,16332,295,2,23517_3,sim,0,16332,16627,16627,295,bigdata_main_node_11
trace,16332,295,2,23520_2,sim,0,16332,16627,16627,295,bigdata_main_node_11
trace,16332,295,2,23520_3,sim,0,16332,16627,16627,295,bigdata_main_node_11
trace,16332,295,2,23520_4,sim,0,16332,16627,16627,295,bigdata_main_node_16
trace,16332,295,2,23522_1,sim,0,16332,16627,16627,295,bigdata_main_node_16
trace,16332,295,2,23522_3,sim,0,16332,16627,16627,295,bigdata_main_node_16
trace,16332,295,2,23522_4,sim,0,16332,16627,16627,295,bigdata_main_node_16
trace,16333,294,2,23525_2,sim,0,16333,16627,16627,294,bigdata_main_node_16
trace,16332,296,2,23522_2,sim,0,16332,16628,16628,296,bigdata_main_node_16
trace,16334,294,2,23525_4,sim,0,16334,16628,16628,294,bigdata_main_node_16
trace,16120,511,2,22987_2,sim,0,16120,16631,16631,511,bigdata_main_node_05
trace,16396,235,2,23564_1,sim,0,16396,16631,16631,235,bigdata_main_node_08
trace,16121,512,2,22987_1,sim,0,16121,16633,16633,512,bigdata_main_node_08
trace,16412,222,2,23621_1,sim,0,16412,16634,16634,222,bigdata_main_node_06
trace,16402,235,2,23564_2,sim,0,16402,16637,16637,235,bigdata_main_node_04
trace,16402,235,2,23564_3,sim,0,16402,16637,16637,235,bigdata_main_node_04
trace,16402,236,2,23564_4,sim,0,16402,16638,16638,236,bigdata_main_node_04
trace,16405,233,2,23582_1,sim,0,16405,16638,16638,233,bigdata_main_node_04
trace,16405,233,2,23582_2,sim,0,16405,16638,16638,233,bigdata_main_node_04
trace,16405,233,2,23582_3,sim,0,16405,16638,16638,233,bigdata_main_node_06
trace,16406,232,2,23582_4,sim,0,16406,16638,16638,232,bigdata_main_node_06
trace,16418,222,2,23621_2,sim,0,16418,16640,16640,222,bigdata_main_node_06
trace,16418,222,2,23621_4,sim,0,16418,16640,16640,222,bigdata_main_node_06
trace,16418,224,2,23621_3,sim,0,16418,16642,16642,224,bigdata_main_node_06
trace,16422,220,2,23647_4,sim,0,16422,16642,16642,220,bigdata_main_node_06
trace,16423,219,2,23647_1,sim,0,16423,16642,16642,219,bigdata_main_node_12
trace,16422,221,2,23647_2,sim,0,16422,16643,16643,221,bigdata_main_node_13
trace,16422,221,2,23647_3,sim,0,16422,16643,16643,221,bigdata_main_node_06
trace,16298,355,2,23407_1,sim,0,16298,16653,16653,355,bigdata_main_node_13
trace,8738,7928,2,9887_4,sim,0,8738,16666,16666,7928,bigdata_main_node_07
trace,8734,7933,2,9887_3,sim,0,8734,16667,16667,7933,bigdata_main_node_05
trace,8738,7931,2,9887_1,sim,0,8738,16669,16669,7931,bigdata_main_node_07
trace,8738,7931,2,9887_2,sim,0,8738,16669,16669,7931,bigdata_main_node_07
trace,8819,7850,2,10058_1,sim,0,8819,16669,16669,7850,bigdata_main_node_02
trace,8820,7849,2,10058_4,sim,0,8820,16669,16669,7849,bigdata_main_node_03
trace,8819,7852,2,10058_2,sim,0,8819,16671,16671,7852,bigdata_main_node_02
trace,16411,260,2,23611_1,sim,0,16411,16671,16671,260,bigdata_main_node_06
trace,8820,7852,2,10058_3,sim,0,8820,16672,16672,7852,bigdata_main_node_03
trace,8920,7753,2,10082_4,sim,0,8920,16673,16673,7753,bigdata_main_node_05
trace,8876,7798,2,10071_1,sim,0,8876,16674,16674,7798,bigdata_main_node_07
trace,8876,7799,2,10071_2,sim,0,8876,16675,16675,7799,bigdata_main_node_07
trace,8877,7798,2,10071_3,sim,0,8877,16675,16675,7798,bigdata_main_node_07
trace,8924,7751,2,10082_2,sim,0,8924,16675,16675,7751,bigdata_main_node_08
trace,8877,7799,2,10071_4,sim,0,8877,16676,16676,7799,bigdata_main_node_07
trace,8924,7752,2,10082_1,sim,0,8924,16676,16676,7752,bigdata_main_node_05
trace,8926,7752,2,10082_3,sim,0,8926,16678,16678,7752,bigdata_main_node_08
trace,15318,1361,2,21538_1,sim,0,15318,16679,16679,1361,bigdata_main_node_16
trace,14711,1972,2,20874_1,sim,0,14711,16683,16683,1972,bigdata_main_node_10
trace,16485,214,2,23704_1,sim,0,16485,16699,16699,214,bigdata_main_node_12
trace,16121,592,2,22989_1,sim,0,16121,16713,16713,592,bigdata_main_node_09
trace,16122,599,2,22989_2,sim,0,16122,16721,16721,599,bigdata_main_node_02
trace,16403,321,2,23574_1,sim,0,16403,16724,16724,321,bigdata_main_node_11
trace,15521,1217,2,21683_1,sim,0,15521,16738,16738,1217,bigdata_main_node_02
trace,16366,373,2,23539_1,sim,0,16366,16739,16739,373,bigdata_main_node_03
trace,16361,404,2,23534_1,sim,0,16361,16765,16765,404,bigdata_main_node_05
trace,16563,202,2,23923_1,sim,0,16563,16765,16765,202,bigdata_main_node_08
trace,15318,1458,2,21533_1,sim,0,15318,16776,16776,1458,bigdata_main_node_09
trace,16385,398,2,23550_1,sim,0,16385,16783,16783,398,bigdata_main_node_01
trace,15892,896,2,22132_1,sim,0,15892,16788,16788,896,bigdata_main_node_09
trace,15894,895,2,22132_2,sim,0,15894,16789,16789,895,bigdata_main_node_16
trace,16396,406,2,23571_1,sim,0,16396,16802,16802,406,bigdata_main_node_04
trace,16360,447,2,23542_1,sim,0,16360,16807,16807,447,bigdata_main_node_02
trace,16398,413,2,23562_1,sim,0,16398,16811,16811,413,bigdata_main_node_04
trace,15320,1519,2,21546_1,sim,0,15320,16839,16839,1519,bigdata_main_node_08
trace,14656,2188,2,20840_1,sim,0,14656,16844,16844,2188,bigdata_main_node_13
trace,16411,442,2,23614_1,sim,0,16411,16853,16853,442,bigdata_main_node_06
trace,16619,246,2,23956_1,sim,0,16619,16865,16865,246,bigdata_main_node_02
